min.log.penalty,max.log.penalty
11.2877631583969,13.059825372532
10.483758401439,12.9084575130136
10.2457611877537,12.5130171956575
10.1136283289421,12.6027530770945
10.6441209099362,13.1180215125196
10.34428795487,13.3423852926615
11.0479130956,13.2907746948277
10.1656031360174,12.2900165598927
10.1741403390493,12.6013755381465
10.8599616069371,12.7355430745991
10.398027538975,12.2179432222739
11.5752667922893,12.9858245770937
11.0971926878151,13.0225548902252
11.0944992228694,13.0535611102391
10.9713198315735,12.9553239916524
9.83822150584826,13.3361884023564
10.1003011899614,13.2106225239182
-Inf,14.2015485366488
10.6149192702809,13.43627445609
9.94539305402411,13.6609677681904
9.18867243397581,Inf
8.47860606107434,Inf
7.36031101865166,Inf
8.74129004157031,Inf
8.99204324574949,Inf
8.3642840342475,Inf
9.17955667696043,Inf
8.22399488578625,Inf
8.55146373115131,Inf
8.18557088919946,Inf
8.57756381978829,Inf
9.75182396358268,Inf
9.53752605032488,Inf
9.15424118465328,Inf
9.55976479644121,Inf
-Inf,11.4800713971018
7.8329548105625,11.7372348656908
7.6542785162053,11.8979170221869
9.05089017589927,11.8590224929897
7.60586823354108,11.953262259932
7.76772212142484,Inf
10.3309481767683,12.8371614106772
9.25030638732729,12.3666771303579
8.88544068471921,12.0358920186815
8.86288543736816,12.0435221576264
9.67335566390499,12.7275635484516
-Inf,12.2179763352087
10.0325273329942,13.0567169676924
-Inf,11.8312527907408
-Inf,12.2357249210389
9.29091451956767,12.285906208913
8.70093203455393,11.8505127080818
10.3067498251812,13.2598277561964
-Inf,12.3552730958604
8.90186237700514,12.1106315361565
-Inf,12.5616585428127
-Inf,12.6003265460981
-Inf,12.9370321965809
-Inf,13.2646548468392
-Inf,13.1019382081092
-Inf,12.6979487383748
9.00271025140193,12.0140020947993
8.83674197010438,11.2823043358379
8.85726089008835,10.8296712973236
8.17582625832101,10.2921765028911
8.44308920384488,10.5028628784161
8.99149992009891,11.165253030745
9.24646650581941,10.7655488452023
8.68003592304344,11.3750421304937
8.075428469045,10.3312754074465
8.2768665917587,10.5196026052076
8.82798220550423,10.7954005286794
7.71739591316758,10.2641531175815
9.00096088375817,11.4975315515578
9.5140513839805,10.9663658214055
9.25417029279511,11.0292774679684
8.87377849601921,11.0559959663222
9.48113007857179,11.2358179865332
9.23008682486585,11.5087055211517
9.6026320360642,12.0788486228135
9.63457163795544,11.5318336339285
9.41559990008771,11.4573395169714
8.87629539001344,10.7356330919541
8.28389485722709,11.7241514200269
8.66436751004612,11.4776157808282
7.80657646765525,10.7183303712737
7.66816205996422,11.0781672737534
8.5754226839751,11.3741054085507
8.53412012743167,11.4097284287468
8.55113354862549,11.845362435689
8.1391710276542,10.8240966905361
8.08791024708001,10.9912028752851
8.61644429645811,11.1894952169227
7.45164704497481,10.4916323944102
9.2947811279429,11.7962193398201
8.81384809284725,11.1811514832336
9.30808027013871,10.9438492253108
8.51131327241221,11.300183805838
8.04860674569578,11.7443907653447
8.16941288882454,12.1119479922419
8.5762695724921,12.4587922470108
9.05463491325539,12.0150213472966
8.83369482865761,11.801781962562
8.69990942670958,10.8252853096868
-Inf,13.0298953216076
-Inf,12.6599783453746
7.6419929160697,12.1919437438014
-Inf,12.2545717939576
-Inf,12.8406784576595
8.58240056305407,12.5123901121912
-Inf,13.1809812273279
7.62264813969709,12.0505698791937
-Inf,12.4196717729741
-Inf,12.516895146855
7.98783078955011,10.5078244631381
-Inf,13.295333461442
-Inf,11.1006622675224
8.29704620019968,12.390620268644
8.58216237568355,12.7630874249876
8.28354880351036,10.4429188061517
-Inf,10.9548344556898
8.9980702144233,11.0785364919069
9.44151306700732,10.7392060915964
-Inf,10.688993096232
9.23019243033682,10.8226262831768
8.70125038396632,13.1755328988157
8.53411466708826,12.877254588909
7.90860225335445,12.4472529903981
8.36452894149286,12.6344442476119
8.35120726387624,13.2035207740697
-Inf,12.7913376457935
9.15765356315764,13.455842911194
7.66860957331548,12.2002543198591
8.13830580251399,12.6100562983231
8.19864744867933,12.6559442511592
7.91787912699991,12.2665204936332
9.52718030151715,13.3762690143319
9.22706608280767,12.8803304672108
8.48725375347968,12.7740479510494
8.97357626822726,13.2198977496166
8.45798043698566,13.0591718485838
9.42285665334195,13.2592962874607
-Inf,13.9132375802401
9.8082881261529,13.2869539163278
8.37078999249932,13.3296596726859
8.35327768738767,12.4311864083792
8.42327338115107,11.977053932054
8.32737954364985,11.7740176232267
7.66058302417966,11.4792898224337
7.95392232278434,11.5767620950961
8.12219244807,12.0430100708312
8.40484973193825,12.1353652744413
-Inf,12.2573264123436
7.46722699243728,11.2235674150607
7.6016926828843,11.5285319582289
7.74532392301927,11.6780822677564
7.06290868806413,11.2714767045626
8.14100675149827,11.6901909033982
8.135951806935,12.1487871325856
8.10985283754355,11.9593316593945
8.06764074947057,11.9683306769945
7.74821289925808,12.2113187526399
8.09855900331563,12.0659908540354
9.73719258376497,13.2595689653864
8.54861905779467,11.9527739877227
8.16856945253623,12.3736953515425
